item_id,order_id,product_id,quantity,unit_price,discount_percent
ITM-001800,ORD-00605,PRD-0064,5,250.17,18.0
ITM-001801,ORD-00606,PRD-0042,1,151.9,5.6
ITM-001802,ORD-00607,PRD-0013,5,293.21,5.7
ITM-001803,ORD-00607,PRD-0041,3,711.28,11.0
ITM-001804,ORD-00608,PRD-0030,5,44.02,18.7
ITM-001805,ORD-00608,PRD-0011,5,650.2,32.9
ITM-001806,ORD-00609,PRD-0071,5,528.03,6.0
ITM-001807,ORD-00609,PRD-0006,4,252.95,52.7
ITM-001808,ORD-00609,PRD-0035,1,594.17,8.2
ITM-001809,ORD-00609,PRD-0076,1,8.19,53.5
ITM-001810,ORD-00609,PRD-0047,1,327.76,6.4
ITM-001811,ORD-00610,PRD-0032,5,70.2,10.1
ITM-001812,ORD-00610,PRD-0014,5,506.52,1.0
ITM-001813,ORD-00611,PRD-0066,2,194.68,24.5
ITM-001814,ORD-00611,PRD-0074,5,636.76,46.6
ITM-001815,ORD-00612,PRD-0008,4,346.63,36.8
ITM-001816,ORD-00612,PRD-0068,4,237.7,8.2
ITM-001817,ORD-00613,PRD-0037,4,219.14,37.0
ITM-001818,ORD-00613,PRD-0033,1,520.43,29.9
ITM-001819,ORD-00613,PRD-0025,1,598.69,41.5
ITM-001820,ORD-00613,PRD-0075,5,100.38,40.3
ITM-001821,ORD-00613,PRD-0030,2,798.53,44.7
ITM-001822,ORD-00614,PRD-0028,4,224.86,6.8
ITM-001823,ORD-00615,PRD-0002,2,333.62,20.5
ITM-001824,ORD-00616,PRD-0016,2,695.7,19.5
ITM-001825,ORD-00616,PRD-0067,4,545.85,26.6
ITM-001826,ORD-00616,PRD-0019,2,169.39,21.2
ITM-001827,ORD-00616,PRD-0036,2,352.77,15.1
ITM-001828,ORD-00617,PRD-0008,4,599.92,31.5
ITM-001829,ORD-00617,PRD-0037,2,116.85,16.8
ITM-001830,ORD-00617,PRD-0061,4,629.63,31.8
ITM-001831,ORD-00617,PRD-0039,5,517.18,27.0
ITM-001832,ORD-00618,PRD-0035,4,132.56,13.2
ITM-001833,ORD-00618,PRD-0031,-2,517.95,23.1
ITM-001834,ORD-00618,PRD-0019,5,92.31,43.3
ITM-001835,ORD-00619,PRD-0035,3,690.29,31.0
ITM-001836,ORD-00619,PRD-0003,3,55.06,57.4
ITM-001837,ORD-00619,PRD-0037,1,205.42,14.7
ITM-001838,ORD-00619,PRD-0074,5,640.2,31.8
ITM-001839,ORD-00619,PRD-0068,2,7.68,57.5
ITM-001840,ORD-00620,PRD-0044,5,6.16,11.6
ITM-001841,ORD-00620,PRD-0055,1,204.68,48.3
ITM-001842,ORD-00620,PRD-0052,5,537.52,57.6
ITM-001843,ORD-00621,PRD-0049,5,380.12,11.8
ITM-001844,ORD-00621,PRD-0044,2,288.72,45.5
ITM-001845,ORD-00621,PRD-0030,5,347.5,33.7
ITM-001846,ORD-00621,PRD-0018,1,188.89,52.0
ITM-001847,ORD-00621,PRD-0069,2,796.79,4.4
ITM-001848,ORD-00622,PRD-0029,4,591.73,13.1
ITM-001849,ORD-00622,PRD-0002,1,734.97,24.5
ITM-001850,ORD-00622,PRD-0058,3,715.02,5.6
ITM-001851,ORD-00622,PRD-0012,2,645.31,47.5
ITM-001852,ORD-00622,PRD-0031,5,40.12,41.3
ITM-001853,ORD-00623,PRD-0001,2,741.35,29.4
ITM-001854,ORD-00623,PRD-0043,2,84.57,30.2
ITM-001855,ORD-00623,PRD-0036,2,5.07,41.8
ITM-001856,ORD-00623,PRD-0072,3,558.27,1.6
ITM-001857,ORD-00623,PRD-0074,1,21.98,16.5
ITM-001858,ORD-00624,PRD-0006,2,587.29,11.8
ITM-001859,ORD-00624,PRD-0038,2,371.38,39.7
ITM-001860,ORD-00625,PRD-0016,5,581.97,43.4
ITM-001861,ORD-00625,PRD-0039,3,668.62,25.9
ITM-001862,ORD-00626,PRD-0001,2,141.24,2.1
ITM-001863,ORD-00627,PRD-0021,4,173.37,9.2
ITM-001864,ORD-00627,PRD-0022,1,216.58,31.2
ITM-001865,ORD-00628,PRD-0076,5,719.69,55.0
ITM-001866,ORD-00628,PRD-0021,3,663.88,35.7
ITM-001867,ORD-00628,PRD-0058,5,342.78,36.7
ITM-001868,ORD-00628,PRD-0034,4,486.99,55.6
ITM-001869,ORD-00628,PRD-0038,1,303.54,32.1
ITM-001870,ORD-00629,PRD-0017,5,721.16,13.8
ITM-001871,ORD-00630,PRD-0051,1,727.92,34.8
ITM-001872,ORD-00630,PRD-0024,2,433.53,13.9
ITM-001873,ORD-00630,PRD-0007,2,409.19,36.4
ITM-001874,ORD-00630,PRD-0071,1,71.44,31.5
ITM-001875,ORD-00630,PRD-0043,1,441.38,49.7
ITM-001876,ORD-00631,PRD-0027,4,116.07,47.4
ITM-001877,ORD-00632,PRD-0057,5,61.79,43.3
ITM-001878,ORD-00633,PRD-0042,1,371.41,40.9
ITM-001879,ORD-00633,PRD-0002,-3,625.14,46.5
ITM-001880,ORD-00633,PRD-0004,1,71.49,9.9
ITM-001881,ORD-00633,PRD-0025,5,387.22,48.3
ITM-001882,ORD-00633,PRD-0069,4,519.8,3.4
ITM-001883,ORD-00634,PRD-0046,1,253.71,40.3
ITM-001884,ORD-00634,PRD-0038,5,212.34,5.1
ITM-001885,ORD-00634,PRD-0074,2,434.31,17.2
ITM-001886,ORD-00634,PRD-0010,5,124.71,49.5
ITM-001887,ORD-00634,PRD-0006,3,254.72,28.1
ITM-001888,ORD-00635,PRD-0006,4,481.37,0.2
ITM-001889,ORD-00635,PRD-0049,3,279.55,20.5
ITM-001890,ORD-00635,PRD-0036,3,426.38,24.3
ITM-001891,ORD-00635,PRD-0053,5,123.67,16.2
ITM-001892,ORD-00635,PRD-0048,2,530.75,22.0
ITM-001893,ORD-00636,PRD-0006,5,444.27,2.4
ITM-001894,ORD-00636,PRD-0027,4,196.11,36.1
ITM-001895,ORD-00637,PRD-0046,5,630.29,1.0
ITM-001896,ORD-00637,PRD-0068,5,151.89,3.9
ITM-001897,ORD-00637,PRD-0016,3,692.87,15.2
ITM-001898,ORD-00637,PRD-0072,5,732.61,44.3
ITM-001899,ORD-00637,PRD-0034,3,769.91,38.6
ITM-001900,ORD-00638,PRD-0032,4,414.95,22.7
ITM-001901,ORD-00638,PRD-0009,2,322.77,14.5
ITM-001902,ORD-00638,PRD-0052,1,497.16,17.7
ITM-001903,ORD-00638,PRD-0040,2,329.07,9.5
ITM-001904,ORD-00638,PRD-0017,2,297.76,43.5
ITM-001905,ORD-00639,PRD-0040,4,768.82,15.1
ITM-001906,ORD-00639,PRD-0050,4,236.84,58.9
ITM-001907,ORD-00639,PRD-0048,4,607.34,52.0
ITM-001908,ORD-00639,PRD-0030,1,578.29,22.1
ITM-001909,ORD-00639,PRD-0038,5,157.38,51.9
ITM-001910,ORD-00640,PRD-0040,1,331.9,16.8
ITM-001911,ORD-00641,PRD-0068,5,406.65,55.1
ITM-001912,ORD-00641,PRD-0048,2,196.95,41.8
ITM-001913,ORD-00641,PRD-0036,5,268.58,58.3
ITM-001914,ORD-00642,PRD-0008,5,540.57,20.4
ITM-001915,ORD-00642,PRD-0008,3,794.54,17.5
ITM-001916,ORD-00642,PRD-0027,2,775.94,49.4
ITM-001917,ORD-00642,PRD-0033,2,471.76,53.0
ITM-001918,ORD-00643,PRD-0019,4,645.73,5.4
ITM-001919,ORD-00644,PRD-0016,4,437.78,36.4
ITM-001920,ORD-00644,PRD-0012,2,506.54,11.9
ITM-001921,ORD-00644,PRD-0042,2,799.56,2.4
ITM-001922,ORD-00644,PRD-0010,4,765.19,55.1
ITM-001923,ORD-00644,PRD-0064,5,607.93,19.6
ITM-001924,ORD-00645,PRD-0065,1,687.41,46.7
ITM-001925,ORD-00645,PRD-0002,5,729.65,12.5
ITM-001926,ORD-00645,PRD-0004,1,470.94,20.1
ITM-001927,ORD-00645,PRD-0017,4,670.89,31.4
ITM-001928,ORD-00646,PRD-0043,2,380.46,42.2
ITM-001929,ORD-00647,PRD-0077,3,100.16,43.5
ITM-001930,ORD-00647,PRD-0080,4,545.7,23.5
ITM-001931,ORD-00647,PRD-0018,5,709.28,4.6
ITM-001932,ORD-00648,PRD-0068,1,513.23,34.5
ITM-001933,ORD-00648,PRD-0029,1,188.92,31.8
ITM-001934,ORD-00648,PRD-0076,3,115.74,59.8
ITM-001935,ORD-00648,PRD-0021,2,753.57,36.4
ITM-001936,ORD-00648,PRD-0031,5,363.78,20.1
ITM-001937,ORD-00649,PRD-0005,1,557.86,51.4
ITM-001938,ORD-00649,PRD-0069,3,328.76,44.8
ITM-001939,ORD-00649,PRD-0044,3,193.93,56.1
ITM-001940,ORD-00649,PRD-0006,4,417.87,5.8
ITM-001941,ORD-00650,PRD-0003,4,751.38,56.6
ITM-001942,ORD-00650,PRD-0027,1,292.25,23.9
ITM-001943,ORD-00651,PRD-0004,1,312.1,41.1
ITM-001944,ORD-00651,PRD-0028,1,84.46,10.5
ITM-001945,ORD-00651,PRD-0044,2,287.86,49.0
ITM-001946,ORD-00651,PRD-0056,5,459.77,29.1
ITM-001947,ORD-00651,PRD-0072,4,517.1,8.6
ITM-001948,ORD-00652,PRD-0038,5,600.98,2.4
ITM-001949,ORD-00652,PRD-0071,2,8.94,31.7
ITM-001950,ORD-00653,PRD-0031,2,384.13,40.0
ITM-001951,ORD-00653,PRD-0068,5,113.51,2.8
ITM-001952,ORD-00653,PRD-0079,2,580.47,3.2
ITM-001953,ORD-00653,PRD-0003,3,486.52,2.8
ITM-001954,ORD-00654,PRD-0009,5,643.61,17.1
ITM-001955,ORD-00654,PRD-0058,2,793.56,35.0
ITM-001956,ORD-00654,PRD-0077,2,566.4,37.4
ITM-001957,ORD-00655,PRD-0049,5,696.32,39.4
ITM-001958,ORD-00655,PRD-0077,5,598.09,40.6
ITM-001959,ORD-00655,PRD-0067,4,239.96,32.1
ITM-001960,ORD-00655,PRD-0073,3,202.32,19.8
ITM-001961,ORD-00656,PRD-0065,-3,710.43,34.2
ITM-001962,ORD-00657,PRD-0014,2,152.04,46.8
ITM-001963,ORD-00657,PRD-0019,2,622.13,25.8
ITM-001964,ORD-00658,PRD-0008,5,329.22,42.0
ITM-001965,ORD-00658,PRD-0051,5,513.99,27.4
ITM-001966,ORD-00658,PRD-0004,4,515.34,10.4
ITM-001967,ORD-00658,PRD-0030,2,418.4,13.2
ITM-001968,ORD-00658,PRD-0032,5,719.32,31.2
ITM-001969,ORD-00659,PRD-0037,1,663.27,53.8
ITM-001970,ORD-00659,PRD-0016,4,785.37,54.1
ITM-001971,ORD-00659,PRD-0044,5,28.8,48.3
ITM-001972,ORD-00659,PRD-0046,2,437.88,8.8
ITM-001973,ORD-00659,PRD-0071,3,309.03,22.7
ITM-001974,ORD-00660,PRD-0028,1,16.87,28.9
ITM-001975,ORD-00660,PRD-0019,4,614.36,48.4
ITM-001976,ORD-00660,PRD-0016,3,205.28,11.5
ITM-001977,ORD-00660,PRD-0020,3,196.28,47.8
ITM-001978,ORD-00661,PRD-0006,5,684.44,50.0
ITM-001979,ORD-00661,PRD-0029,2,5.78,40.1
ITM-001980,ORD-00661,PRD-0051,5,726.33,23.4
ITM-001981,ORD-00662,PRD-0050,1,405.6,4.5
ITM-001982,ORD-00663,PRD-0004,5,43.09,4.0
ITM-001983,ORD-00663,PRD-0036,5,68.68,37.8
ITM-001984,ORD-00664,PRD-0053,3,620.06,51.8
ITM-001985,ORD-00665,PRD-0057,2,515.45,37.6
ITM-001986,ORD-00665,PRD-0029,1,511.81,16.2
ITM-001987,ORD-00665,PRD-0077,4,228.79,9.7
ITM-001988,ORD-00665,PRD-0052,4,611.56,24.7
ITM-001989,ORD-00665,PRD-0045,2,20.47,47.9
ITM-001990,ORD-00666,PRD-0007,4,785.68,33.9
ITM-001991,ORD-00666,PRD-0034,5,23.07,56.2
ITM-001992,ORD-00666,PRD-0025,5,162.76,27.2
ITM-001993,ORD-00666,PRD-0041,1,289.51,55.8
ITM-001994,ORD-00667,PRD-0052,3,91.43,32.7
ITM-001995,ORD-00667,PRD-0027,1,680.39,53.9
ITM-001996,ORD-00668,PRD-0021,1,5.37,6.8
ITM-001997,ORD-00668,PRD-0066,4,783.74,19.1
ITM-001998,ORD-00669,PRD-0045,4,303.9,11.4
ITM-001999,ORD-00669,PRD-0070,4,240.9,15.9
ITM-002000,ORD-00669,PRD-0022,1,692.32,19.4
ITM-002001,ORD-00669,PRD-0038,2,410.66,58.4
ITM-002002,ORD-00670,PRD-0007,4,193.02,12.3
ITM-002003,ORD-00671,PRD-0069,1,91.08,8.5
ITM-002004,ORD-00671,PRD-0064,4,535.48,10.2
ITM-002005,ORD-00671,PRD-0021,2,513.05,52.7
ITM-002006,ORD-00672,PRD-0014,5,504.47,15.7
ITM-002007,ORD-00672,PRD-0070,4,275.41,49.8
ITM-002008,ORD-00672,PRD-0055,5,693.93,13.9
ITM-002009,ORD-00672,PRD-0015,5,679.22,10.6
ITM-002010,ORD-00672,PRD-0044,3,186.98,45.0
ITM-002011,ORD-00673,PRD-0076,4,437.96,38.2
ITM-002012,ORD-00674,PRD-0008,1,325.11,56.3
ITM-002013,ORD-00674,PRD-0067,2,625.01,8.8
ITM-002014,ORD-00674,PRD-0001,1,304.01,8.6
ITM-002015,ORD-00674,PRD-0045,2,265.67,9.6
ITM-002016,ORD-00675,PRD-0043,-3,433.56,26.8
ITM-002017,ORD-00675,PRD-0052,1,457.7,43.9
ITM-002018,ORD-00675,PRD-0023,5,62.84,34.2
ITM-002019,ORD-00675,PRD-0059,3,605.2,57.3
ITM-002020,ORD-00676,PRD-0035,5,192.0,37.4
ITM-002021,ORD-00676,PRD-0070,5,695.12,57.2
ITM-002022,ORD-00676,PRD-0005,2,681.44,47.9
ITM-002023,ORD-00676,PRD-0030,5,531.54,32.5
ITM-002024,ORD-00676,PRD-0033,5,408.35,17.5
ITM-002025,ORD-00677,PRD-0044,3,677.68,36.6
ITM-002026,ORD-00677,PRD-0011,5,230.43,27.1
ITM-002027,ORD-00678,PRD-0005,5,557.75,26.5
ITM-002028,ORD-00678,PRD-0031,3,716.68,24.1
ITM-002029,ORD-00678,PRD-0070,4,616.44,39.4
ITM-002030,ORD-00678,PRD-0058,1,223.55,46.8
ITM-002031,ORD-00678,PRD-0060,5,398.44,31.9
ITM-002032,ORD-00679,PRD-0080,5,461.8,26.2
ITM-002033,ORD-00679,PRD-0020,4,670.45,7.8
ITM-002034,ORD-00679,PRD-0064,5,795.38,2.3
ITM-002035,ORD-00679,PRD-0068,5,5.52,38.6
ITM-002036,ORD-00680,PRD-0035,3,707.0,39.8
ITM-002037,ORD-00680,PRD-0050,3,307.85,37.2
ITM-002038,ORD-00681,PRD-0016,5,138.5,54.0
ITM-002039,ORD-00681,PRD-0044,2,682.72,16.1
ITM-002040,ORD-00681,PRD-0051,2,371.25,23.6
ITM-002041,ORD-00681,PRD-0079,2,238.86,38.3
ITM-002042,ORD-00682,PRD-0035,5,632.68,49.8
ITM-002043,ORD-00682,PRD-0025,2,439.21,54.1
ITM-002044,ORD-00683,PRD-0022,1,212.28,41.1
ITM-002045,ORD-00683,PRD-0044,3,579.32,55.9
ITM-002046,ORD-00683,PRD-0044,2,314.32,58.1
ITM-002047,ORD-00683,PRD-0076,2,181.21,41.7
ITM-002048,ORD-00683,PRD-0048,3,86.27,51.6
ITM-002049,ORD-00684,PRD-0051,1,298.54,1.5
ITM-002050,ORD-00684,PRD-0050,4,759.91,33.5
ITM-002051,ORD-00684,PRD-0063,1,619.54,17.2
ITM-002052,ORD-00684,PRD-0025,3,248.76,37.4
ITM-002053,ORD-00684,PRD-0010,5,741.42,6.8
ITM-002054,ORD-00685,PRD-0007,5,163.32,50.0
ITM-002055,ORD-00685,PRD-0035,3,635.79,5.2
ITM-002056,ORD-00685,PRD-0040,3,75.12,17.6
ITM-002057,ORD-00685,PRD-0042,1,165.83,13.0
ITM-002058,ORD-00686,PRD-0028,3,654.94,28.6
ITM-002059,ORD-00686,PRD-0055,5,360.62,19.0
ITM-002060,ORD-00687,PRD-0020,5,559.22,38.6
ITM-002061,ORD-00688,PRD-0012,3,32.98,21.2
ITM-002062,ORD-00689,PRD-0016,4,558.38,31.4
ITM-002063,ORD-00689,PRD-0017,5,607.42,0.4
ITM-002064,ORD-00689,PRD-0066,3,423.79,51.4
ITM-002065,ORD-00689,PRD-0018,3,748.46,33.4
ITM-002066,ORD-00690,PRD-0042,4,691.91,35.0
ITM-002067,ORD-00690,PRD-0058,4,433.44,16.8
ITM-002068,ORD-00690,PRD-0044,2,410.62,59.0
ITM-002069,ORD-00690,PRD-0044,3,587.65,25.3
ITM-002070,ORD-00691,PRD-0079,3,233.99,30.1
ITM-002071,ORD-00691,PRD-0016,3,774.27,48.7
ITM-002072,ORD-00691,PRD-0004,4,113.22,51.1
ITM-002073,ORD-00692,PRD-0040,1,301.14,13.8
ITM-002074,ORD-00693,PRD-0017,1,515.91,49.5
ITM-002075,ORD-00693,PRD-0041,1,60.05,0.3
ITM-002076,ORD-00694,PRD-0027,4,508.57,25.5
ITM-002077,ORD-00694,PRD-0037,2,246.09,51.1
ITM-002078,ORD-00694,PRD-0050,5,471.21,59.7
ITM-002079,ORD-00695,PRD-0029,2,341.34,53.9
ITM-002080,ORD-00695,PRD-0038,4,516.3,9.0
ITM-002081,ORD-00695,PRD-0066,1,787.91,42.2
ITM-002082,ORD-00695,PRD-0009,3,423.03,48.3
ITM-002083,ORD-00696,PRD-0014,5,590.95,11.4
ITM-002084,ORD-00696,PRD-0078,1,118.85,50.5
ITM-002085,ORD-00697,PRD-0008,3,304.84,0.5
ITM-002086,ORD-00698,PRD-0034,5,394.18,12.2
ITM-002087,ORD-00699,PRD-0069,4,136.22,28.3
ITM-002088,ORD-00699,PRD-0059,5,145.67,10.8
ITM-002089,ORD-00699,PRD-0042,3,211.97,58.4
ITM-002090,ORD-00699,PRD-0062,5,112.85,9.3
ITM-002091,ORD-00699,PRD-0042,5,118.24,5.4
ITM-002092,ORD-00700,PRD-0071,4,196.67,6.1
ITM-002093,ORD-00700,PRD-0024,1,576.04,57.6
ITM-002094,ORD-00700,PRD-0059,4,551.55,11.9
ITM-002095,ORD-00700,PRD-0075,2,773.46,57.4
